NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1228730,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1228730,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1061727,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1061727,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1917131,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1917131,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1765008,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1765008,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1000346,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1000346,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1880039,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1880039,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1045514,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1045514,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,204,CPI,Scale,0,,,
373737,1405302,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1405302,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1174101,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1174101,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1442156,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1442156,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1764294,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1764294,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1999871,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1999871,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1234539,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1234539,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1411177,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1411177,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1949552,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1949552,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1730538,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1730538,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1213779,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1213779,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1257165,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1257165,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1255660,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1255660,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1412573,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1412573,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1536361,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1536361,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1099421,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1099421,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1401225,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1401225,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1164718,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1164718,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1002028,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1002028,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1876899,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1280870,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1552058,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1552058,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1873940,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1873940,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1648868,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1648868,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1956967,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1956967,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1961307,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1961307,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,212,CPI,Scale,25,,,
373737,1410847,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1410847,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1904905,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1904905,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1769753,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1769753,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1790878,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1790878,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1093092,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1093092,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1984451,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1984451,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1342859,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1342859,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1311207,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1311207,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1300166,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1300166,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1229733,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1229733,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1200076,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1200076,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1207124,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1207124,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1435126,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1435126,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1508652,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1508652,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1354871,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1354871,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1074091,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1074091,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1849765,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1849765,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1013956,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1013956,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1088721,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1088721,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1107666,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,,Scaled Score,Scale,260,CPI,Scale, ,,,
373737,1593669,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1593669,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1805681,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1805681,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1618856,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1618856,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1461702,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1461702,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1790949,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1790949,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1745888,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1745888,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1583569,missing,6,4/1/13,MCAS,MCAS ELA,ELA,6,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1583569,missing,6,5/1/13,MCAS,MCAS Math,Math,6,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1119290,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1119290,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1897446,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1897446,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1064424,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1064424,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1914375,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1914375,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1877456,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1877456,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1078965,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1078965,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,206,CPI,Scale,0,,,
373737,1435576,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1435576,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1480932,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1480932,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1235463,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1235463,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1872920,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1872920,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1014763,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1014763,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1119348,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1119348,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1073895,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1073895,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,212,CPI,Scale,25,,,
373737,1956394,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1956394,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1228126,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1228126,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1290122,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1290122,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1737562,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1737562,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1523003,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1523003,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1599515,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1599515,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1968648,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1968648,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1258654,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1258654,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,208,CPI,Scale,0,,,
373737,1043887,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1043887,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1398008,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1398008,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1124187,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1124187,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1658975,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1658975,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,210,CPI,Scale,25,,,
373737,1945253,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1945253,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1914090,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1914090,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1835513,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1835513,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1034421,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1034421,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1521966,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,274,CPI,Scale,100,,,
373737,1521966,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1890496,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1890496,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1792588,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1792588,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1988504,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1988504,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1054551,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1054551,missing,7,5/1/13,MCAS,MCAS Math,Math,7,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1428415,missing,7,4/1/13,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
